inventory_id;version;set_num;name;year;theme_id;theme_name;num_parts;img_url;price
199639;1;60402-1;Blue Monster Truck;2024;52;City;148;https://cdn.rebrickable.com/media/sets/60402-1.jpg;15.99
199640;1;60403-1;Emergency Ambulance and Snowboarder;2024;60;Hospital;79;https://cdn.rebrickable.com/media/sets/60403-1.jpg;19.99
199641;1;60404-1;Burger Truck;2024;52;City;194;https://cdn.rebrickable.com/media/sets/60404-1.jpg;19.99
199642;1;60405-1;Emergency Rescue Helicopter;2024;60;Hospital;226;https://cdn.rebrickable.com/media/sets/60405-1.jpg;19.99
199643;1;60406-1;Race Car and Car Carrier Truck;2024;52;City;328;https://cdn.rebrickable.com/media/sets/60406-1.jpg;29.99
199644;1;60410-1;Fire Rescue Motorcycle;2024;58;Fire;57;https://cdn.rebrickable.com/media/sets/60410-1.jpg;9.99
199645;1;60411-1;Fire Rescue Helicopter;2024;58;Fire;87;https://cdn.rebrickable.com/media/sets/60411-1.jpg;9.99
199646;1;60412-1;4x4 Fire Engine with Rescue Boat;2024;58;Fire;302;https://cdn.rebrickable.com/media/sets/60412-1.jpg;34.99
199647;1;60413-1;Fire Rescue Plane;2024;58;Fire;485;https://cdn.rebrickable.com/media/sets/60413-1.jpg;54.99
199649;1;60414-1;Fire Station with Fire Truck;2024;58;Fire;844;https://cdn.rebrickable.com/media/sets/60414-1.jpg;79.99
199650;1;42619-1;Pop Star Tour Bus;2024;494;Friends;845;https://cdn.rebrickable.com/media/sets/42619-1.jpg;84.99
199651;1;42632-1;Farm Animal Vet Clinic;2024;494;Friends;170;https://cdn.rebrickable.com/media/sets/42632-1.jpg;29.99
199652;1;42633-1;Hot Dog Food Truck;2024;494;Friends;100;https://cdn.rebrickable.com/media/sets/42633-1.jpg;19.99
199653;1;42634-1;Horse and Pony Trailer;2024;494;Friends;105;https://cdn.rebrickable.com/media/sets/42634-1.jpg;19.99
199654;1;60415-1;Police Car and Muscle Car Chase;2024;61;Police;220;https://cdn.rebrickable.com/media/sets/60415-1.jpg;19.99
199655;1;60418-1;Police Mobile Crime Lab Truck;2024;61;Police;674;https://cdn.rebrickable.com/media/sets/60418-1.jpg;54.99
199656;1;60419-1;Police Prison Island;2024;61;Police;980;https://cdn.rebrickable.com/media/sets/60419-1.jpg;99.99
199657;1;60428-1;Space Construction Mech;2024;52;City;140;https://cdn.rebrickable.com/media/sets/60428-1.jpg;10.99
199658;1;60429-1;Spaceship and Asteroid Discovery;2024;52;City;126;https://cdn.rebrickable.com/media/sets/60429-1.jpg;19.99
199659;1;60430-1;Interstellar Spaceship;2024;52;City;240;https://cdn.rebrickable.com/media/sets/60430-1.jpg;19.99
199660;1;60431-1;Space Explorer Rover and Alien Life;2024;52;City;311;https://cdn.rebrickable.com/media/sets/60431-1.jpg;34.99
199661;1;60432-1;Command Rover and Crane Loader;2024;52;City;758;https://cdn.rebrickable.com/media/sets/60432-1.jpg;84.99
199662;1;60433-1;Modular Space Station;2024;52;City;1099;https://cdn.rebrickable.com/media/sets/60433-1.jpg;109.99
199663;1;60434-1;Space Base and Rocket Launchpad;2024;52;City;1424;https://cdn.rebrickable.com/media/sets/60434-1.jpg;134.99
199667;1;71471-1;Mateo's Off-Road Car;2024;749;Dreamzzz;94;https://cdn.rebrickable.com/media/sets/71471-1.jpg;9.99
199668;1;71472-1;Izzie's Narwhal Hot-Air Balloon;2024;749;Dreamzzz;156;https://cdn.rebrickable.com/media/sets/71472-1.jpg;15.99
199669;1;71475-1;Mr. Oz's Space Car;2024;749;Dreamzzz;350;https://cdn.rebrickable.com/media/sets/71475-1.jpg;29.99
199670;1;71476-1;Zoey and Zian the Cat-Owl;2024;749;Dreamzzz;437;https://cdn.rebrickable.com/media/sets/71476-1.jpg;49.99
199671;1;71477-1;The Sandman's Tower;2024;749;Dreamzzz;724;https://cdn.rebrickable.com/media/sets/71477-1.jpg;89.99
199672;1;75372-1;Clone Trooper & Battle Droid Battle Pack;2024;158;Star Wars;215;https://cdn.rebrickable.com/media/sets/75372-1.jpg;29.99
199673;1;75384-1;The Crimson Firehawk;2024;158;Star Wars;136;https://cdn.rebrickable.com/media/sets/75384-1.jpg;49.99
199674;1;76996-1;Knuckles' Guardian Mech;2024;747;Sonic The Hedgehog;276;https://cdn.rebrickable.com/media/sets/76996-1.jpg;34.99
199675;1;80050-1;Creative Vehicles;2024;693;Monkie Kid;390;https://cdn.rebrickable.com/media/sets/80050-1.jpg;34.99
199676;1;80051-1;Monkie Kid's Mini Mech;2024;693;Monkie Kid;557;https://cdn.rebrickable.com/media/sets/80051-1.jpg;54.99
199677;1;80053-1;Mei's Dragon Mech;2024;693;Monkie Kid;998;https://cdn.rebrickable.com/media/sets/80053-1.jpg;99.99
199691;1;42163-1;Heavy-Duty Bulldozer;2024;1;Technic;195;https://cdn.rebrickable.com/media/sets/42163-1.jpg;12.99
199692;1;42164-1;Off-Road Race Buggy;2024;1;Technic;219;https://cdn.rebrickable.com/media/sets/42164-1.jpg;19.99
199693;1;42166-1;NEOM McLaren Extreme E Race Car;2024;1;Technic;252;https://cdn.rebrickable.com/media/sets/42166-1.jpg;26.99
199694;1;42167-1;Mack LR Electric Garbage Truck;2024;1;Technic;503;https://cdn.rebrickable.com/media/sets/42167-1.jpg;32.99
199695;1;42168-1;John Deere 9700 Forage Harvester;2024;1;Technic;559;https://cdn.rebrickable.com/media/sets/42168-1.jpg;39.99
199696;1;71801-1;Kai's Dragon Glider;2024;435;Ninjago;24;https://cdn.rebrickable.com/media/sets/71801-1.jpg;9.99
199697;1;71802-1;Nya's Dragon Glider;2024;435;Ninjago;26;https://cdn.rebrickable.com/media/sets/71802-1.jpg;9.99
199698;1;71803-1;Arin's Dragon Glider;2024;435;Ninjago;27;https://cdn.rebrickable.com/media/sets/71803-1.jpg;9.99
199699;1;71804-1;Arin's Battle Mech;2024;435;Ninjago;104;https://cdn.rebrickable.com/media/sets/71804-1.jpg;15.99
199700;1;71805-1;Jay's Mech Battle Pack;2024;435;Ninjago;78;https://cdn.rebrickable.com/media/sets/71805-1.jpg;9.99
199701;1;71806-1;Cole's Earth Mech;2024;435;Ninjago;235;https://cdn.rebrickable.com/media/sets/71806-1.jpg;19.99
199702;1;71807-1;Sora's Tech Mech;2024;435;Ninjago;209;https://cdn.rebrickable.com/media/sets/71807-1.jpg;19.99
199703;1;71808-1;Kai's Fire Mech;2024;435;Ninjago;322;https://cdn.rebrickable.com/media/sets/71808-1.jpg;29.99
199704;1;71809-1;Egalt the Master Dragon;2024;435;Ninjago;534;https://cdn.rebrickable.com/media/sets/71809-1.jpg;69.99
199705;1;71815-1;Kai's Source Dragon Battle;2024;435;Ninjago;0;https://cdn.rebrickable.com/media/sets/71815-1.jpg;37.99
199730;1;11037-1;Creative Space Planets;2024;621;Classic;450;https://cdn.rebrickable.com/media/sets/11037-1.jpg;34.99
199740;1;42615-1;Pet Adoption Day;2024;494;Friends;400;https://cdn.rebrickable.com/media/sets/42615-1.jpg;44.99
199741;1;42601-1;Hamster Playground;2024;494;Friends;167;https://cdn.rebrickable.com/media/sets/42601-1.jpg;19.99
199842;1;60438-1;Sailboat;2024;52;City;103;https://cdn.rebrickable.com/media/sets/60438-1.jpg;19.99
199843;1;60417-1;Police Speedboat and Crooks' Hideout;2024;61;Police;311;https://cdn.rebrickable.com/media/sets/60417-1.jpg;34.99
200053;1;10328-1;Bouquet of Roses;2024;721;Icons;822;https://cdn.rebrickable.com/media/sets/10328-1.jpg;59.99
200130;1;11034-1;Creative Animals;2024;621;Classic;450;https://cdn.rebrickable.com/media/sets/11034-1.jpg;34.99
200131;1;11035-1;Creative Houses;2024;621;Classic;850;https://cdn.rebrickable.com/media/sets/11035-1.jpg;54.99
200132;1;11036-1;Creative Vehicles;2024;621;Classic;900;https://cdn.rebrickable.com/media/sets/11036-1.jpg;54.99
200134;1;43233-1;Belle's Storytime Horse Carriage;2024;579;Disney Princess;63;https://cdn.rebrickable.com/media/sets/43233-1.jpg;15.99
200135;1;43234-1;Elsa's Frozen Treats;2024;579;Disney Princess;83;https://cdn.rebrickable.com/media/sets/43234-1.jpg;15.99
200136;1;43238-1;Elsa's Frozen Castle;2024;579;Disney Princess;163;https://cdn.rebrickable.com/media/sets/43238-1.jpg;44.99
200137;1;43241-1;Rapunzel's Tower and the Snuggly Duckling Tavern;2024;579;Disney Princess;623;https://cdn.rebrickable.com/media/sets/43241-1.jpg;84.99
200138;1;43246-1;Princess Market Adventure;2024;579;Disney Princess;821;https://cdn.rebrickable.com/media/sets/43246-1.jpg;99.99
200176;1;10412-1;Animal Train;2024;504;Duplo;19;https://cdn.rebrickable.com/media/sets/10412-1.jpg;19.99
200177;1;10413-1;Daily Routines: Bath Time;2024;504;Duplo;15;https://cdn.rebrickable.com/media/sets/10413-1.jpg;9.99
200178;1;10414-1;Daily Routines: Eating & Bedtime;2024;504;Duplo;28;https://cdn.rebrickable.com/media/sets/10414-1.jpg;29.99
200179;1;10415-1;Big Feelings & Emotions;2024;504;Duplo;23;https://cdn.rebrickable.com/media/sets/10415-1.jpg;29.99
200180;1;10416-1;Caring for Animals at the Farm;2024;504;Duplo;74;https://cdn.rebrickable.com/media/sets/10416-1.jpg;49.99
200181;1;10419-1;Caring for Bees & Beehives;2024;504;Duplo;22;https://cdn.rebrickable.com/media/sets/10419-1.jpg;19.99
200182;1;10421-1;Alphabet Truck;2024;504;Duplo;36;https://cdn.rebrickable.com/media/sets/10421-1.jpg;39.99
200183;1;10422-1;3in1 Space Shuttle Adventure;2024;504;Duplo;58;https://cdn.rebrickable.com/media/sets/10422-1.jpg;59.99
200184;1;10423-1;Buildable People with Big Emotions;2024;504;Duplo;71;https://cdn.rebrickable.com/media/sets/10423-1.jpg;49.99
200323;1;40708-1;Mini Disney Ariel's Castle;2024;579;Disney Princess;557;https://cdn.rebrickable.com/media/sets/40708-1.jpg;39.99
200324;1;40725-1;Cherry Blossoms;2024;301;Other;438;https://cdn.rebrickable.com/media/sets/40725-1.jpg;14.99
200325;1;40711-1;Hedgehog Picnic Date;2024;301;Other;166;https://cdn.rebrickable.com/media/sets/40711-1.jpg;12.99
200326;1;40713-1;Japan Postcard;2024;22;Creator;262;https://cdn.rebrickable.com/media/sets/40713-1.jpg;14.99
200327;1;40709-1;Spring Animal Playground ​ ​;2024;301;Other;172;https://cdn.rebrickable.com/media/sets/40709-1.jpg;12.99
200534;1;10438-1;Visit to the Vet Clinic;2024;632;Town;28;https://cdn.rebrickable.com/media/sets/10438-1.jpg;19.99
201067;1;76275-1;Motorcycle Chase: Spider-Man vs. Doc Ock;2024;706;Spider-Man;77;https://cdn.rebrickable.com/media/sets/76275-1.jpg;9.99
201068;1;76280-1;Spider-Man vs. Sandman: Final Battle;2024;706;Spider-Man;347;https://cdn.rebrickable.com/media/sets/76280-1.jpg;37.99
201069;1;76277-1;War Machine Mech Armor;2024;702;Avengers;154;https://cdn.rebrickable.com/media/sets/76277-1.jpg;14.99
201070;1;76281-1;X-Men X-Jet;2024;707;X-Men;359;https://cdn.rebrickable.com/media/sets/76281-1.jpg;84.99
201071;1;76282-1;Rocket & Baby Groot;2024;702;Avengers;566;https://cdn.rebrickable.com/media/sets/76282-1.jpg;59.99
201072;1;76279-1;Spider-Man Race Car & Venom Green Goblin;2024;706;Spider-Man;227;https://cdn.rebrickable.com/media/sets/76279-1.jpg;34.99
201082;1;76276-1;Venom Mech Armour vs. Miles Morales;2024;706;Spider-Man;134;https://cdn.rebrickable.com/media/sets/76276-1.jpg;14.99
201083;1;76278-1;Rocket's Warbird vs. Ronan;2024;702;Avengers;290;https://cdn.rebrickable.com/media/sets/76278-1.jpg;37.99
201139;1;21345-1;Polaroid OneStep SX-70;2024;576;LEGO Ideas and CUUSOO;516;https://cdn.rebrickable.com/media/sets/21345-1.jpg;79.99
202053;1;31211-1;The Fauna Collection – Macaw Parrots;2024;709;LEGO Art;644;https://cdn.rebrickable.com/media/sets/31211-1.jpg;59.99
187481;2;71043-1;Hogwarts Castle;2018;246;Harry Potter;6020;https://cdn.rebrickable.com/media/sets/71043-1.jpg;469.99
204176;1;40672-1;Sonic the Hedgehog: Knuckles & Shadow;2024;610;Brickheadz;298;https://cdn.rebrickable.com/media/sets/40672-1.jpg;19.99
204177;1;43237-1;Isabela's Flowerpot;2024;608;Disney;0;https://cdn.rebrickable.com/media/sets/43237-1.jpg;39.99
204178;1;43249-1;Stitch;2024;608;Disney;0;https://cdn.rebrickable.com/media/sets/43249-1.jpg;64.99
204179;1;43239-1;Mirabel's Photo Frame and Jewelry Box;2024;608;Disney;0;https://cdn.rebrickable.com/media/sets/43239-1.jpg;29.99
204180;1;40674-1;Stitch;2024;610;Brickheadz;152;https://cdn.rebrickable.com/media/sets/40674-1.jpg;9.99
204181;1;40670-1;Iron Spider-Man;2024;610;Brickheadz;91;https://cdn.rebrickable.com/media/sets/40670-1.jpg;9.99
204182;1;40671-1;Potted Groot;2024;610;Brickheadz;113;https://cdn.rebrickable.com/media/sets/40671-1.jpg;9.99
204357;1;21346-1;Family Tree;2024;576;LEGO Ideas and CUUSOO;1040;https://cdn.rebrickable.com/media/sets/21346-1.jpg;79.99
205205;1;10331-1;Kingfisher Bird;2024;721;Icons;834;https://cdn.rebrickable.com/media/sets/10331-1.jpg;49.99
206232;1;21347-1;Red London Telephone Box;2024;576;LEGO Ideas and CUUSOO;1460;https://cdn.rebrickable.com/media/sets/21347-1.jpg;114.99
94873;2;71741-1;NINJAGO City Gardens;2021;435;Ninjago;5709;https://cdn.rebrickable.com/media/sets/71741-1.jpg;349.99
207911;1;75379-1;R2-D2;2024;158;Star Wars;0;https://cdn.rebrickable.com/media/sets/75379-1.jpg;99.99
207912;1;75387-1;Boarding the Tantive IV;2024;158;Star Wars;0;https://cdn.rebrickable.com/media/sets/75387-1.jpg;54.99
208040;1;31154-1;Forest Animals: Red Fox;2024;672;Creator 3-in-1;0;https://cdn.rebrickable.com/media/sets/31154-1.jpg;49.99
208279;1;75375-1;Millennium Falcon;2024;158;Star Wars;0;https://cdn.rebrickable.com/media/sets/75375-1.jpg;84.99
208281;1;75377-1;Invisible Hand;2024;158;Star Wars;0;https://cdn.rebrickable.com/media/sets/75377-1.jpg;49.99
208348;1;76429-1;Talking Sorting Hat;2024;246;Harry Potter;0;https://cdn.rebrickable.com/media/sets/76429-1.jpg;99.99
208460;1;71810-1;Young Dragon Riyu;2024;435;Ninjago;0;https://cdn.rebrickable.com/media/sets/71810-1.jpg;15.99
208461;1;71811-1;Arin's Ninja Off-Road Buggy Car;2024;435;Ninjago;0;https://cdn.rebrickable.com/media/sets/71811-1.jpg;49.99
208462;1;71812-1;Kai's Ninja Climber Mech;2024;435;Ninjago;0;https://cdn.rebrickable.com/media/sets/71812-1.jpg;69.99
208463;1;71813-1;Wolf Mask Shadow Dojo;2024;435;Ninjago;0;https://cdn.rebrickable.com/media/sets/71813-1.jpg;119.99
208464;1;71819-1;Dragon Stone Shrine;2024;435;Ninjago;0;https://cdn.rebrickable.com/media/sets/71819-1.jpg;119.99
208483;1;40714-1;Carousel Ride;2024;301;Other;0;https://cdn.rebrickable.com/media/sets/40714-1.jpg;24.95
208486;1;31158-1;Sea Animals;2024;672;Creator 3-in-1;0;https://cdn.rebrickable.com/media/sets/31158-1.jpg;29.99
208487;1;40677-1;Prisoner of Azkaban Figures;2024;610;Brickheadz;0;https://cdn.rebrickable.com/media/sets/40677-1.jpg;49.99
208541;1;10330-1;McLaren MP4/4 & Ayrton Senna;2024;721;Icons;1;https://cdn.rebrickable.com/media/sets/10330-1.jpg;79.99
208654;1;42165-1;Mercedes-AMG F1 W14 Pull-Back;2024;1;Technic;0;https://cdn.rebrickable.com/media/sets/42165-1.jpg;26.99
208655;1;42171-1;Mercedes-AMG F1 W14 E Performance;2024;1;Technic;0;https://cdn.rebrickable.com/media/sets/42171-1.jpg;219.99
208656;1;76919-1;2023 McLaren Formula 1 Car;2024;601;Speed Champions;0;https://cdn.rebrickable.com/media/sets/76919-1.jpg;26.99
183576;2;76178-1;Daily Bugle;2021;706;Spider-Man;3803;https://cdn.rebrickable.com/media/sets/76178-1.jpg;349.99
209678;1;10332-1;Medieval Town Square;2024;721;Icons;0;https://cdn.rebrickable.com/media/sets/10332-1.jpg;229.99
210742;1;43242-1;Snow White and the Seven Dwarfs' Cottage;2024;608;Disney;0;https://cdn.rebrickable.com/media/sets/43242-1.jpg;219.99
