part_num;Name;Serial;Price;element_id;design_id;color_id
4460b;ROOF TILE 1X2X3/73°;4211494/4460;$0.18;4211494;4460;71
4345b;MAILBOX, CASING 2X2X2;4211491/4345;$0.32;4211491;4345;71
3844;MINI KNIGHTS HELMET;4211827/3844;$0.21;4211827;3844;71
3846;MINI SHIELD;4211465/3846;$0.22;4211465;3846;71
3900;SIGN - STOP;4211753/3900;$0.12;4211753;3900;71
3297;ROOF TILE 3X4/25°;4211420/3297;$0.32;4211420;3297;71
2454b;BRICK 1X2X5;4211363/2454;$0.30;4211363;2454;71
4489b;WHEEL WITH SPOKES Ø33.8;4211279/4489;$0.43;4211279;4489;70
30145;BRICK 2X2X3;4211650/30145;$0.41;4211650;30145;71
3700;TECHNIC BRICK 1X2, Ø4.9;4211252/3700;$0.11;4211252;3700;70
2853;PLASTIC MOTOR, CRANK/CROSS;4211609/2853;$0.15;4211609;2853;71
3626c;MINI HEAD;4211218/3626;$0.16;4211218;3626;70
3626c;MINI HEAD;4211585/3626;$0.16;4211585;3626;71
4286;ROOF TILE 1X3/25°;4211197/4286;$0.09;4211197;4286;70
3245c;BRICK 1X2X2;4211564/3245;$0.13;4211564;3245;71
3030;PLATE 4X10;4211122/3030;$0.55;4211122;3030;72
43711;RIGHT ROOF TILE 2X4 W/ANGLE;4210867/43711;$0.25;4210867;43711;72
43723;LEFT PLATE 2X3 W/ANGLE;4210872/43723;$0.09;4210872;43723;72
41770;LEFT PLATE 2X4 W/ANGLE;4205470/41770;$0.11;4205470;41770;70
43710;LEFT ROOF TILE 2X4 W/ANGLE;4210866/43710;$0.25;4210866;43710;72
43898;PARABOLIC REFLECTOR Ø24X6,4;4210865/43898;$0.17;4210865;43898;72
6112;BRICK 1X12;4210798/6112;$0.38;4210798;6112;72
2465;BRICK 1X16;4210783/2465;$0.62;4210783;2465;72
4349;MEGAPHONE;4210698/4349;$0.13;4210698;4349;72
3001;BRICK 2X4;4205058/3001;$0.21;4205058;3001;73
6190;TELEPHONE RECIVER;4210676/6190;$0.14;4210676;6190;72
3003;BRICK 2X2;4201235/3003;$0.13;4201235;3003;73
970c25;MINI LOWER PART;4206504/73200;$0.58;4206504;73200;378
2486;BALUSTRADE 1X8X2;4189225/2486;$0.50;4189225;2486;14
3837;MINI SHOVEL;4189009/3837;$0.13;4189009;3837;0
6541;TECHNIC BRICK 1X1;4179771/6541;$0.07;4179771;6541;19
3062b;ROUND BRICK 1X1;4177741/3062;$0.06;4177741;3062;272
3626c;MINI HEAD;4173441/3626;$0.16;4173441;3626;4
3069b;FLAT TILE 1X2;4168345/3069;$0.07;4168345;3069;73
41539;PLATE 8X8;4166619/41539;$1.26;4166619;41539;0
3043;RIDGED TILE 2X2/45°;4163373/3043;$0.15;4163373;3043;0
4445;ROOF TILE 2X8/45°;4163334/4445;$0.46;4163334;4445;0
30367c;FINAL BRICK 2X2;4161674/30367;$0.13;4161674;30367;72
3245c;BRICK 1X2X2;4159279/3245;$0.13;4159279;3245;19
32523;TECHNIC 3M BEAM;4153718/32523;$0.10;4153718;32523;4
2431;FLAT TILE 1X4;4160593/2431;$0.12;4160593;2431;25
3245c;BRICK 1X2X2;4143832/3245;$0.13;4143832;3245;4
3028;PLATE 6X12;4120020/3028;$1.61;4120020;3028;15
2540;PLATE 1X2 W. STICK;4140593/2540;$0.08;4140593;2540;19
3941;BRICK Ø16 W. CROSS;4125220/6143;$0.10;4125220;6143;19
6231;WALL CORNER 1X1X1;4106347/6231;$0.07;4106347;6231;0
30031;HANDLE W. 3.18 STICK;3003126/30031;$0.10;3003126;30031;0
3941;BRICK Ø16 W. CROSS;614321/6143;$0.10;614321;6143;4
6020;LATTICE 1X4X6 W. SNAP;602026/6020;$0.48;602026;6020;0
4161;ROOF TILE 3X3/25°;416126/4161;$0.31;416126;4161;0
4070a;ANGULAR BRICK 1X1;407021/4070;$0.07;407021;4070;4
3938;PLATE 1X2 (ROCKING);393801/3938;$0.10;393801;3938;15
4070a;ANGULAR BRICK 1X1;407023/4070;$0.07;407023;4070;1
3937;ROCKER BEARING 1X2;393701/3937;$0.09;393701;3937;15
3675;CORNER OUTSIDE 3X3/25°;367526/3675;$0.27;367526;3675;0
3626c;MINI HEAD;362624/3626;$0.16;362624;3626;14
3460;PLATE 1X8;346023/3460;$0.17;346023;3460;1
3062b;ROUND BRICK 1X1;306223/3062;$0.06;306223;3062;1
3035;PLATE 4X8;303521/3035;$0.46;303521;3035;4
3027;PLATE 6X16;302726/3027;$2.08;302726;3027;0
3008;BRICK 1X8;300824/3008;$0.29;300824;3008;14
3702;TECHNIC BRICK 1X8;370226/3702;$0.35;370226;3702;0
2454b;BRICK 1X2X5;245426/2454;$0.30;245426;2454;0
3700;TECHNIC BRICK 1X2, Ø4.9;370024/3700;$0.11;370024;3700;14
970c06;MINI LOWER PART;6368255/73200;$0.58;6368255;73200;10
85974;MINI WIG NO. 4;6366742/85974;$0.29;6366742;85974;10
44874;DOUBLE BUSH 3M Ø4.9;6366229/44874;$0.17;6366229;44874;0
22484;3.2 SHAFT W/ 5.9 BALL;6364352/67692;$0.08;6364352;67692;72
63869;CROSS BLOCK 3X2;6362991/42191;$0.17;6362991;42191;0
98283;Profile brick 1x2 single gro.;6361793/98283;$0.14;6361793;98283;70
6632;TECHNIC LEVER 3M;6360043/65123;$0.26;6360043;65123;71
79194;3.2 SHAFT W/ KNOB;6359231/79194;$0.12;6359231;79194;47
60475b;BRICK 1X1 W/HOLDER, H0RIZONTAL;6360035/65460;$0.14;6360035;65460;84
15456;PLATE 2X2 W. BALL;6359225/67324;$0.12;6359225;67324;71
79786;MINI CLOTHING, NO. 18;6359045/79786;$1.22;6359045;79786;4
67810;BRICK W/ BOW 2X2X1 1/3;6359039/67810;$0.25;6359039;67810;0
37775;FLAME, NO. 1;6357780/37775;$0.08;6357780;37775;41
98138;FLAT TILE 1X1, ROUND;6353793/35381;$0.03;6353793;35381;10
973c15h46pr5670;MINI UPPER PART, NO. 5670;6352891/76382;$1.23;6352891;76382;323
3846;MINI SHIELD;6353186/3846;$0.22;6353186;3846;70
78329;PLATE 1X5;6351905/78329;$0.22;6351905;78329;19
42135;CATCH W. CROSS HOLE;6380605/42135;$0.26;6380605;42135;71
30374;LIGHT SWORD - BLADE;6378143/21462;$0.05;6378143;21462;72
78258;SHAFT 2M DIA. 3.2 W/ STOP;6350724/78258;$0.10;6350724;78258;72
17485;BRICK 2X2 ROUND W/ HOLE Ø4,85;6372076/79566;$0.24;6372076;79566;71
98138pr0208;FLAT TILE 1X1, ROUND, NO. 164;6350656/79139;$0.13;6350656;79139;47
73230;BRICK 1X1, W/ CROSS HOLE;6345886/73230;$0.16;6345886;73230;15
78329;PLATE 1X5;6350415/78329;$0.22;6350415;78329;0
78329;PLATE 1X5;6350399/78329;$0.22;6350399;78329;15
973c29h29;MINI UPPER PART;6368622/76382;$1.19;6368622;76382;212
973c06h06;MINI UPPER PART;6368474/76382;$1.19;6368474;76382;10
3849;MINI LANCE;6345264/3849;$0.19;6345264;3849;0
41677;TECHNIC LEVER 2M;6348143/44862;$0.13;6348143;44862;71
65304;2M FRIC. SNAP W/CROSS HOLE;6347790/65304;$0.13;6347790;65304;25
73562;BRICK W/ PLATE 2X3X1 1/3;6347992/73562;$0.15;6347992;73562;71
44861;PLATE 1X2 W. VERTICAL GRIP;6347310/44861;$0.14;6347310;44861;0
32016;ANGLE ELEMENT, 157,5 DEGR. [3];6344177/42128;$0.13;6344177;42128;288
60616b;GLASS DOOR FOR FRAME 1X4X6;6344040/35291;$0.51;6344040;35291;28
15712;PLATE 1X1 W. UP RIGHT HOLDER;6344022/44842;$0.12;6344022;44842;72
23443;3.2 SHAFT W/3.2 HOLE;6343976/49755;$0.08;6343976;49755;71
77864pr0001;MONKEY NO. 7;6343797/78313;$1.84;6343797;78313;28
23187;MINI WIG, NO. 106;6343473/23187;$0.60;6343473;23187;4
49577;PLANT, W/ 3.2 SHAFT, NO. 2;6336855/49577;$0.38;6336855;49577;10
63868;PLATE 2X1 W/HOLDER,VERTICAL;6338135/42923;$0.14;6338135;42923;70
73230;BRICK 1X1, W/ CROSS HOLE;6336539/73230;$0.16;6336539;73230;71
93069;MINI BEARD, NO. 10;6336258/93069;$0.77;6336258;93069;297
59900;NOSE CONE SMALL 1X1;6337637/28701;$0.08;6337637;28701;45
59900;NOSE CONE SMALL 1X1;6337596/28701;$0.08;6337596;28701;36
63868;PLATE 2X1 W/HOLDER,VERTICAL;6336990/42923;$0.14;6336990;42923;72
6091;BRICK 1X1X1 1/3, W/ ARCH;6335567/32807;$0.07;6335567;32807;70
61252;PLATE 1X1 W/HOLDER VERTICAL;6335378/52738;$0.13;6335378;52738;71
36840;PLATE 1X1, W/ 1.5 PLATE 1X1, UPWARDS;6335328/36840;$0.07;6335328;36840;71
3713;BUSH FOR CROSS AXLE;6332148/42798;$0.04;6332148;42798;0
2825;TECHNIC LEVER 4M;6331574/65640;$0.20;6331574;65640;71
6064;BUSH;6331498/6064;$1.01;6331498;6064;288
87079pr0235;FLAT TILE 2X4, NO. 235;6329624/74085;$0.61;6329624;74085;72
6141;PLATE 1X1 ROUND;6331261/6141;$0.05;6331261;6141;191
4588;ROCKET STEP SMALL 1X1;6331222/52394;$0.15;6331222;52394;72
66909;HANDLE, NO. 2;6331084/66909;$0.15;6331084;66909;0
28621pr3343;MINI HEAD, NO. 3343;6329386/73863;$0.34;6329386;73863;41
50450;CROSS AXLE 32M;6329299/13927;$1.97;6329299;13927;378
90397;SURF BOARD  W. KNOB;6330684/17947;$0.34;6330684;17947;378
41769;RIGHT PLATE 2X4 W/ANGLE;6328445/41769;$0.11;6328445;41769;28
73507;BEAM 11 MODULE, W/ 4.85 HOLE, NO. 1;6330585/73507;$0.65;6330585;73507;0
30237b;BRICK 1X2 W. HORIZONTAL HOLDER;6330202/42925;$0.23;6330202;42925;70
2417;LIMB ELEMENT;6328135/2417;$0.22;6328135;2417;158
42195;CROSS AXLE, EXTENSION, 3M;6330196/42195;$0.12;6330196;42195;288
27965;FLEX TUBE, 21 MODULE, W/ 3.2 HOLE;6327837/27965;$0.40;6327837;27965;70
30377;SPACE SKELETON ARM;6330119/49754;$0.13;6330119;49754;19
33320;FROG;6327825/28841;$0.11;6327825;28841;29
3830;HINGE 1X2 UPPER PART;6327411/65122;$0.26;6327411;65122;15
3830;HINGE 1X2 UPPER PART;6327412/65122;$0.26;6327412;65122;71
65578;HANDLE, NO. 1;6326748/65578;$0.10;6326748;65578;71
93609;SKELETON ARM NO. 4;6326681/49752;$0.11;6326681;49752;0
14301;FLEX TUBE 12 M;6323385/14301;$0.68;6323385;14301;297
73109;BRICK 2X2, W/4.85 HOLE, NO. 1;6326478/73109;$0.20;6326478;73109;71
98138;FLAT TILE 1X1, ROUND;6322819/35381;$0.03;6322819;35381;322
98138;FLAT TILE 1X1, ROUND;6322816/35381;$0.03;6322816;35381;26
69958;PLATE 16X16X2/3, W/ 8 CUT OUT;6325635/69958;$4.98;6325635;69958;72
98138;FLAT TILE 1X1, ROUND;6322813/35381;$0.03;6322813;35381;308
24121;1/4 CIRCLE GEAR RACK 11X11;6322255/43038;$1.65;6322255;43038;0
71772;PLATE 8X16X2/3, W/ 6 CUT OUT;6325431/71772;$2.55;6325431;71772;72
4185;WEDGE-BELT WHEEL Ø24;6321744/49750;$0.29;6321744;49750;72
98138pr9989;FLAT TILE 1X1, ROUND, NO. 145;6324417/72399;$0.11;6324417;72399;4
54661;BRICK 1X4 FRIC/STUB/FORK VERT.;6314473/54661;$0.35;6314473;54661;71
6141;PLATE 1X1 ROUND;6319958/6141;$0.05;6319958;6141;226
30377;SPACE SKELETON ARM;6319332/49754;$0.13;6319332;49754;72
6141;PLATE 1X1 ROUND;6314247/6141;$0.05;6314247;6141;320
49153;PLATE 2X2 W. VERTICAL SNAP;6313191/49153;$0.18;6313191;49153;0
65098;MODULE BUSH;6315899/65098;$0.27;6315899;65098;0
6141;PLATE 1X1 ROUND;6315783/6141;$0.05;6315783;6141;379
98138;FLAT TILE 1X1, ROUND;6311437/35381;$0.03;6311437;35381;3
65380;SHOVEL 4 X 8 X 2 2/3;6311434/65380;$1.23;6311434;65380;0
66956;PLATE W/ BOW 2X2X2/3, 45 DEG.;6308912/66956;$0.13;6308912;66956;0
99207;ANGULAR PLATE 1.5 BOT. 1X2 2/2;6308045/99207;$0.10;6308045;99207;72
973c27h05pr5116;MINI UPPER PART, NO. 5116;6301986/76382;$1.14;6301986;76382;179
50665;MINI HELMET, NO. 243;6300362/50665;$0.31;6300362;50665;0
37762;CANDLE, NO. 1;6300321/37762;$0.08;6300321;37762;28
59443;CROSS AXLE, EXTENSION, 2M;6302735/59443;$0.05;6302735;59443;27
4590;PLATE 1X4 SPLIT-LEVEL;6302647/42505;$0.23;6302647;42505;72
13548;ROOF TILE 2X2X1 45 DEGR. - BOT. 45 DEGR.;6297286/13548;$0.13;6297286;13548;2
32013;ANGLE ELEMENT, 0 DEGREES [1];6296856/42127;$0.08;6296856;42127;72
49743;BRICK 2X6X11/3, W/ SHOOTER;6296378/49743;$1.80;6296378;49743;72
36841;PLATE 1X1, W/ 1.5 PLATE 1X1, DOWNWARDS;6296132/36841;$0.05;6296132;36841;15
66964;SWORD, NO. 18;6295400/66964;$0.42;6295400;66964;179
30151b;GLASS CASE;6286876/38708;$0.20;6286876;38708;47
37352;BRICK 1X2, OUTSIDE HALF BOW;6290532/37352;$0.10;6290532;37352;1
37762;CANDLE, NO. 1;6290456/37762;$0.08;6290456;37762;0
65249;4.85 BUSH, W/ 2 MODULE CROSS AXLE;6289797/65249;$0.10;6289797;65249;15
98138;FLAT TILE 1X1, ROUND;6284582/35381;$0.03;6284582;35381;25
98138;FLAT TILE 1X1, ROUND;6284575/35381;$0.03;6284575;35381;1
3626cpr3025;MINI HEAD, NO. 3025;6283875/65642;$0.26;6283875;65642;14
85861;PL.ROUND 1X1 W. THROUGHG. HOLE;6283590/29387;$0.05;6283590;29387;41
42409;ICE CRYSTAL;6278421/53972;$0.46;6278421;53972;41
48729b;STICK Ø 3.2 W. HOLDER;6278156/41005;$0.07;6278156;41005;71
4499;BOW;6280160/61537;$0.27;6280160;61537;70
24122;CROSS HOLES W/ DOUBLE, DIA. 3.2 SHAFT;6280097/49133;$0.17;6280097;49133;0
53540;BRICK 1X2 W/ DOUBLE SNAP;6276873/53540;$0.18;6276873;53540;72
53118pr0001;GAME CONTROLLER, NO. 2;6275176/61668;$0.91;6275176;61668;0
25375;QUASTE;6274711/28836;$0.29;6274711;28836;297
4070a;ANGULAR BRICK 1X1;6273590/4070;$0.07;6273590;4070;28
49307;PLATE 1X1X2/3, OUTSIDE BOW;6273589/49307;$0.05;6273589;49307;0
32607;PLANT, W/ PLATE 1X1, NO. 1;6270179/32607;$0.06;6270179;32607;3
28802;ANGLE PLATE 1X2/1X4;6271127/28802;$0.12;6271127;28802;72
32140;TECHNIC ANG. BEAM 4X2 90 DEG;6271827/42137;$0.15;6271827;42137;4
15534;3-HOOK W. ANGLE SHAFT Ø3.2;6269935/15534;$0.22;6269935;15534;72
2570;CROSS BOW;6268844/2570;$0.37;6268844;2570;1103
54662;LINK 1M FRIC/FORK/STUMPF;6267112/54662;$0.26;6267112;54662;71
60483;BEAM 1X2 W/CROSS AND HOLE;6265135/40147;$0.08;6265135;40147;15
60483;BEAM 1X2 W/CROSS AND HOLE;6265089/40147;$0.08;6265089;40147;71
50340;PLATE 1X2 W/FORK, VERTICAL;6266207/50340;$0.11;6266207;50340;0
32192;ANGLE ELEMENT 135 DEG. [4];6262897/42156;$0.19;6262897;42156;0
54568;PROPELLER, W/ 1.5 SHAFT, NO. 1;6265497/54568;$0.08;6265497;54568;14
88072;PLATE 1X2 W. VERTICAL SCHAFT;6261353/43876;$0.17;6261353;43876;71
88072;PLATE 1X2 W. VERTICAL SCHAFT;6261348/43876;$0.17;6261348;43876;0
30166;PLATE 2X3 W/ HOR. 3,2 SHAFT;6258991/30166;$0.23;6258991;30166;72
39262;CROWN, NO. 1;6257048/39262;$0.08;6257048;39262;297
92583;WINDSCREEN 6X3X2;6255921/39891;$0.60;6255921;39891;40
3956;PLATE 2X2 ANGLE;6254807/35262;$0.27;6254807;35262;71
2437;WINDSCREEN 36 DEG. 3X4X1 1/3;6253360/35243;$0.42;6253360;35243;40
60601;GLASS FOR FRAME 1X2X2;6254563/35315;$0.06;6254563;35315;41
41835pr0001;BIRD, NO. 10;6253309/48831;$1.30;6253309;48831;15
6154;FRAME 1X4X4;6254519/40527;$0.33;6254519;40527;0
33492;MINI HAT, NO. 46;6254404/33492;$0.10;6254404;33492;71
3024;PLATE 1X1;6252043/28554;$0.05;6252043;28554;41
41682;PLATE 1X2 W/ VERT. TUBE;6250020/41682;$0.15;6250020;41682;0
41682;PLATE 1X2 W/ VERT. TUBE;6250019/41682;$0.15;6250019;41682;15
41682;PLATE 1X2 W/ VERT. TUBE;6250018/41682;$0.15;6250018;41682;72
35480;PLATE 1X2, ROUNDED, NO. 1;6248944/35480;$0.07;6248944;35480;70
22385;FLAT TILE 2X3 W/ ANGLE;6245251/35341;$0.14;6245251;35341;0
37352;BRICK 1X2, OUTSIDE HALF BOW;6248827/37352;$0.10;6248827;37352;15
41805;MINI VISOR, NO. 13;6248530/41805;$0.25;6248530;41805;41
38801;SNAKE, NO. 1;6241713/38801;$0.87;6241713;38801;378
4740;PARABOLIC ELEMENT Ø16;6245306/35395;$0.09;6245306;35395;47
64450;CRASH BAR 4X6X3;6240526/31498;$0.82;6240526;31498;0
60581;WALL ELEMENT 1X4X3;6245267/35323;$0.35;6245267;35323;41
36840;PLATE 1X1, W/ 1.5 PLATE 1X1, UPWARDS;6238874/36840;$0.06;6238874;36840;70
29111;SPIDER NO. 2;6234806/29111;$0.16;6234806;29111;0
29111;SPIDER NO. 2;6234805/29111;$0.16;6234805;29111;84
60474;PLATE 4X4 ROUND W. SNAP;6232138/60474;$0.17;6232138;60474;28
88292;BRICK WITH BOW 1X3X2;6230234/88292;$0.16;6230234;88292;71
13965;BRICK WITH BOW 1X3X3;6225228/13965;$0.20;6225228;13965;71
29119;RIGHT PLATE 1X2, W/ BOW, 45 DEG. CUT;6225142/29119;$0.07;6225142;29119;71
85974;MINI WIG NO. 4;6229072/85974;$0.29;6229072;85974;308
29120;LEFT PLATE 1X2, W/ BOW, 45 DEG. CUT;6225139/29120;$0.07;6225139;29120;71
32952;BRICK 1X1X1 2/3, W/ VERT. KNOBS;6228987/32952;$0.09;6228987;32952;0
87087;BRICK 1X1 W. 1 KNOB;6224377/87087;$0.10;6224377;87087;272
970c11pat19;MINI LOWER PART, NO. 2;6227249/21019;$2.53;6227249;21019;28
32828;PLATE 1X1 ROUND W/ HORIZONTAL 3.2 SHAFT;6227897/32828;$0.05;6227897;32828;71
3626cpr2590;MINI HEAD NO. 2590;6224063/38319;$0.26;6224063;38319;14
26604;BRICK 1X1, W/ 2 KNOBS, CORNER;6223225/26604;$0.10;6223225;26604;378
35787;TILE 2X2, W/ DEG. 45 CUT;6217875/35787;$0.08;6217875;35787;15
85984;ROOF TILE 1 X 2 X 2/3, ABS;6216905/85984;$0.08;6216905;85984;272
25128c01;MINI FIGUR BABY BODY;6217068/25128;$2.32;6217068;25128;3
99781;ANGULAR PLATE 1,5 TOP 1X2 1/2;6214341/99781;$0.09;6214341;99781;72
23950;WALL 1X3X1;6210581/23950;$0.14;6210581;23950;71
35480;PLATE 1X2, ROUNDED, NO. 1;6210272/35480;$0.07;6210272;35480;15
32803;BRICK 2X2X2/3, INVERTED BOW;6210385/32803;$0.11;6210385;32803;15
28192;ROOF TILE 1X2, DEG. 45, W/O KNOBS;6213378/28192;$0.07;6213378;28192;71
34103;PLATE 1X3 W/ 2 KNOBS;6211966/34103;$0.07;6211966;34103;19
64782;FLAT PANEL;6207990/64782;$1.16;6207990;64782;72
99563;GOLD INGOT;6207933/99563;$0.05;6207933;99563;297
29119;RIGHT PLATE 1X2, W/ BOW, 45 DEG. CUT;6204667/29119;$0.07;6204667;29119;72
33492;MINI HAT, NO. 46;6199468/33492;$0.10;6199468;33492;0
75937;PARABOLIC RING;6197967/75937;$0.22;6197967;75937;1103
32064a;BRICK 1X2 WITH CROSS HOLE;6196217/31493;$0.10;6196217;31493;4
27507;TILE 4X4, W/ BOW;6195358/27507;$0.15;6195358;27507;15
2544;MINI THREE-CORNERED HAT;6185327/2544;$0.24;6185327;2544;0
85861;PL.ROUND 1X1 W. THROUGHG. HOLE;6190252/28626;$0.04;6190252;28626;297
26604;BRICK 1X1, W/ 2 KNOBS, CORNER;6187572/26604;$0.09;6187572;26604;0
15279;GRASS, W/ 3.2 TUBE;6188696/31576;$0.12;6188696;31576;27
26601;PLATE 2X2, CORNER, 45 DEG.;6186657/26601;$0.06;6186657;26601;71
20482;PLATE 1X1, W/ 3.2 SHAFT AND 1.5 HOLE;6186672/31561;$0.05;6186672;31561;297
24201;PLATE, W/ HALF BOW, INV. 1X2X2/3;6186398/24201;$0.06;6186398;24201;4
10172;MINI TROPHY, W/ 3.2 SHAFT;6181575/31922;$0.31;6181575;31922;297
29120;LEFT PLATE 1X2, W/ BOW, 45 DEG. CUT;6177505/29120;$0.07;6177505;29120;4
27263;TILE 2X2, DEG. 90, W/ DEG. 45 CUT;6177079/27263;$0.07;6177079;27263;72
27263;TILE 2X2, DEG. 90, W/ DEG. 45 CUT;6177078/27263;$0.07;6177078;27263;71
11212;PLATE 3X3;6174917/11212;$0.12;6174917;11212;0
26601;PLATE 2X2, CORNER, 45 DEG.;6174243/26601;$0.06;6174243;26601;0
11833;Plate Round 4X4 with Ø16mm hole;6173802/29337;$0.36;6173802;29337;47
85861;PL.ROUND 1X1 W. THROUGHG. HOLE;6174023/29387;$0.05;6174023;29387;182
62462;TUBE, W/ DOUBLE 4.85 HOLE;6173132/29219;$0.06;6173132;29219;70
92593;PLATE 1X4 W. 2 KNOBS;6173056/92593;$0.10;6173056;92593;19
62462;TUBE, W/ DOUBLE 4.85 HOLE;6173126/29219;$0.06;6173126;29219;4
92926;DUSTBIN 2x2x2;6171068/28967;$0.35;6171068;28967;72
28974;MINI FIG. BACK PLATE W. KNOB;6170808/28974;$0.13;6170808;28974;0
25111;SWORD, NO. 11;6172879/25111;$0.24;6172879;25111;179
27925;TILE 2X2, W/ BOW;6172674/27925;$0.08;6172674;27925;15
63965;STICK 6M W/FLANGE;6170487/28921;$0.08;6170487;28921;4
64415c01;TRAIN BUFFER, NO. 1;6172142/29082;$3.91;6172142;29082;0
28321;MINI DOLL, WIG, STRAIGHT, NO. 3;6171772/28321;$0.59;6171772;28321;0
32063;TECHNIC 6M HALF BEAM;6170293/28570;$0.13;6170293;28570;71
30385;ROCK CRYSTAL, TRANSPARENT;6170292/28623;$0.18;6170292;28623;35
26603;FLAT TILE 2X3;6156667/26603;$0.10;6156667;26603;15
18653;Brick 1x3x2 w. inside bow;6154860/18653;$0.15;6154860;18653;0
2654;SLIDE SHOE ROUND 2X2;6163901/28558;$0.12;6163901;28558;47
85984pr0006;ROOF TILE 1X2X2/3, ABS NO. 6;6152814/26823;$0.44;6152814;26823;72
18041;HARPOON SPIKE;6162580/18041;$0.09;6162580;18041;297
98283;Profile brick 1x2 single gro.;6152409/98283;$0.14;6152409;98283;15
92690;Ø3.2 SHAFT W. CORED KNOB;6158415/92690;$0.10;6158415;92690;1103
99563;GOLD INGOT;6156991/99563;$0.05;6156991;99563;0
3708;CROSS AXLE 12M;6147702/3708;$0.27;6147702;3708;4
15068;PLATE W. BOW  2X2X2/3;6146858/15068;$0.13;6146858;15068;70
14704;PLATE 1X2 BALL CUP / FRICTION MIDDLE;6146792/14704;$0.14;6146792;14704;72
23186;MINI WIG NO. 105;6145528/23186;$0.16;6145528;23186;84
2566;ASSEMBLY ELEMENT Ø3.2;6143062/2566;$0.13;6143062;2566;19
22888;1/2 CIRCLE PLATE 4X8;6138699/22888;$0.35;6138699;22888;15
24307;RIGHT PLATE 2x2 27DEG;6141556/24307;$0.08;6141556;24307;0
970c30;MINI LOWER PART;6138047/73200;$0.58;6138047;73200;179
89201;TYRE LOW WIDE Ø24 X 14;6132299/24341;$0.52;6132299;24341;0
24299;LEFT PLATE 2x2 27 DEG;6132203/24299;$0.08;6132203;24299;15
11203;FLAT TILE 2X2 INV.;6132886/11203;$0.10;6132886;11203;71
87580;PLATE 2X2 W 1 KNOB;6126075/23893;$0.07;6126075;23893;28
18654;BEAM 1X1;6121485/18654;$0.04;6121485;18654;0
3665;ROOF TILE 1X2 INV.;6121959/3665;$0.12;6121959;3665;28
3001;BRICK 2X4;6117418/3001;$0.21;6117418;3001;320
44728;ANGLE PLATE 1X2 / 2X2;6117975/21712;$0.09;6117975;21712;19
21459;NINJA SWORD;6116593/21459;$0.14;6116593;21459;179
11213;PLATE 6X6 ROUND WITH TUBE SNAP;6109817/11213;$0.41;6109817;11213;15
15254;BRICK W. INSIDE BOW 1X6X2;6106183/15254;$0.28;6106183;15254;15
18980;1/2 CIRCLE PLATE 2X6;6105963/18980;$0.18;6105963;18980;0
15068;PLATE W. BOW  2X2X2/3;6101285/15068;$0.13;6101285;15068;288
3009;BRICK 1X6;6099341/3009;$0.25;6099341;3009;84
87079;FLAT TILE 2X4;6097042/87079;$0.16;6097042;87079;322
18674;PLATE ROUND W. 1 KNOB;6093053/18674;$0.07;6093053;18674;15
3942c;NOSE CONE 2X2X2;6092666/14918;$0.21;6092666;14918;72
15207;WALL ELEMENT 1X4X1 ABS;6092649/15207;$0.13;6092649;15207;72
15068;PLATE W. BOW  2X2X2/3;6093038/15068;$0.13;6093038;15068;28
87991;MINI WIG NO. 6;6079894/18226;$0.29;6079894;18226;0
91884;ROUND SHIELD;6076677/17835;$0.24;6076677;17835;179
43898;PARABOLIC REFLECTOR Ø24X6,4;6070564/43898;$0.17;6070564;43898;71
3024;PLATE 1X1;6073040/3024;$0.05;6073040;3024;191
62810;WIG BOY;6075237/62810;$0.14;6075237;62810;71
14716;BRICK 1X1X3;6065496/14716;$0.12;6065496;14716;0
13965;BRICK WITH BOW 1X3X3;6058093/13965;$0.20;6058093;13965;19
4286;ROOF TILE 1X3/25°;6058090/4286;$0.09;6058090;4286;19
30357;PLATE 3X3, 1/4 CIRCLE;6062166/30357;$0.17;6062166;30357;2
99206;PLATE 2X2X2/3 W. 2. HOR. KNOB;6061711/99206;$0.10;6061711;99206;4
15068;PLATE W. BOW  2X2X2/3;6061569/15068;$0.13;6061569;15068;272
14716;BRICK 1X1X3;6061702/14716;$0.12;6061702;14716;71
99780;ANGULAR PLATE 1.5 BOT. 1X2 1/2;6057458/99780;$0.08;6057458;99780;14
3005;BRICK 1X1;6058242/3005;$0.07;6058242;3005;326
60479;PLATE 1X12;6055145/60479;$0.23;6055145;60479;70
33051;APPLE WITH LEAF;6054438/33051;$0.37;6054438;33051;4
3685;ROOF TILE CORNER 2X2X3/73°;6035351/3685;$0.39;6035351;3685;72
11477;PLATE W. BOW 1X2X2/3;6046922/11477;$0.06;6046922;11477;19
54200;ROOF TILE 1X1X2/3, ABS;6040126/54200;$0.05;6040126;54200;28
13547;BRICK 1X4X1 INV. BOW;6039869/13547;$0.15;6039869;13547;0
11212;PLATE 3X3;6039176/11212;$0.12;6039176;11212;72
11477;PLATE W. BOW 1X2X2/3;6029947/11477;$0.06;6029947;11477;14
3022;PLATE 2X2;6037890/3022;$0.09;6037890;3022;272
32525;TECHNIC 11M BEAM;6028103/64290;$0.32;6028103;64290;15
3004;BRICK 1X2;6024722/3004;$0.10;6024722;3004;326
54200;ROOF TILE 1X1X2/3, ABS;6023173/54200;$0.05;6023173;54200;191
3069b;FLAT TILE 1X2;6021997/3069;$0.07;6021997;3069;84
